stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1653,,"PLACE SAINT-JOB",,50.793908,4.364326,,,0,
1654,,"PORTE DE NAMUR",,50.839217,4.363777,,,0,
1655,,"HEROS",,50.803244,4.343172,,,0,
1656B,,"HERNALSTEEN",,50.840053,4.488152,,,0,
1657,,"PLAINE DES SPORTS",,50.843201,4.487593,,,0,
1658,,"HEROS",,50.803145,4.342944,,,0,
1659,,"GERGEL",,50.850898,4.486474,,,0,
1662,,"GARE DU MIDI",,50.838508,4.336507,,,0,
1664,,"GARE DU MIDI",,50.838616,4.336440,,,0,
1665,,"HERMES",,50.828595,4.316431,,,0,
1666,,"HERMES",,50.828587,4.315907,,,0,
1667,,"HELMET",,50.873921,4.385518,,,0,
1668,,"VIOLETTES",,50.840347,4.484773,,,0,
1669,,"LOUIS MARCELIS",,50.847023,4.483433,,,0,
1670,,"SUZAN DANIEL",,50.863052,4.347176,,,0,
1671,,"SUZAN DANIEL",,50.863030,4.347661,,,0,
1673,,"REINE ASTRID",,50.848287,4.466527,,,0,
1674F,,"BRUXELLOIS",,50.873581,4.322738,,,0,
1675F,,"BRUXELLOIS",,50.873981,4.322561,,,0,
1676F,,"SQ. DU CENTENAIRE",,50.875999,4.318701,,,0,
1677F,,"SQ. DU CENTENAIRE",,50.876295,4.318299,,,0,
1678F,,"EXPOSITION",,50.879669,4.315958,,,0,
1679F,,"EXPOSITION",,50.880061,4.315951,,,0,
1680F,,"ANCIENNE BARRIERE",,50.885354,4.316858,,,0,
1681F,,"ANCIENNE BARRIERE",,50.885472,4.316281,,,0,
1682F,,"UZ BRUSSEL",,50.886340,4.311669,,,0,
1683F,,"UZ BRUSSEL",,50.886652,4.311336,,,0,
1684F,,"UZ-PEDIATRIE",,50.889498,4.309422,,,0,
1685F,,"UZ-PEDIATRIE",,50.890081,4.309188,,,0,
1686F,,"ARBRE BALLON",,50.892923,4.312960,,,0,
1687F,,"ARBRE BALLON",,50.892997,4.315058,,,0,
1689F,,"DE HEYN",,50.893478,4.319755,,,0,
1690F,,"PALFIJN",,50.894070,4.325231,,,0,
1691F,,"PALFIJN",,50.893998,4.325572,,,0,
1692F,,"STADE",,50.893840,4.331185,,,0,
1693F,,"STADE",,50.894154,4.331475,,,0,
1695F,,"ROI BAUDOUIN",,50.896310,4.329465,,,0,
1695G,,"ROI BAUDOUIN",,50.896084,4.329767,,,0,
1696F,,"COTEAUX",,50.859872,4.375848,,,0,
1697,,"COTEAUX",,50.859744,4.376436,,,0,
1698F,,"COTEAUX",,50.859573,4.376816,,,0,
1700,,"ANATOLE FRANCE",,50.876484,4.385861,,,0,
1705,,"PARC",,50.847831,4.362831,,,0,
1706,,"IDALIE",,50.835920,4.372487,,,0,
1707,,"SAINT-GERY",,50.847746,4.345838,,,0,
1708,,"COMBAZ",,50.825241,4.338686,,,0,
1711,,"BONAVENTURE",,50.885563,4.322378,,,0,
1712,,"FETIS",,50.833227,4.385801,,,0,
1713,,"LA CHASSE",,50.830880,4.389320,,,0,
1714,,"BUEDTS",,50.828191,4.393776,,,0,
1715,,"ARSENAL",,50.826393,4.396727,,,0,
1716,,"STRATEGIE",,50.824135,4.400458,,,0,
1717,,"ROCHEFORT",,50.824316,4.335555,,,0,
1718B,,"EGLISE ST-JULIEN",,50.820617,4.409552,,,0,
1719,,"VANDROMME",,50.819093,4.414807,,,0,
1720B,,"VALDUC",,50.817395,4.421282,,,0,
1721,,"UZ-PEDIATRIE",,50.889890,4.309199,,,0,
1722,,"UZ BRUSSEL",,50.886396,4.311083,,,0,
1723B,,"SCHOONEJANS",,50.811714,4.432757,,,0,
1724,,"SACRE-COEUR",,50.809887,4.436147,,,0,
1725,,"TRANSVAAL",,50.808245,4.435562,,,0,
1726,,"LOUISE",,50.835924,4.356089,,,0,
1727,,"UZ-VUB",,50.886007,4.308504,,,0,
1728,,"MUSEUM",,50.835745,4.377170,,,0,
1729,,"SCIENCE",,50.839842,4.369371,,,0,
1730,,"ROCHEFORT",,50.824363,4.336042,,,0,
1731,,"AUDERGHEM-SHOP.",,50.816646,4.425399,,,0,
1732,,"UZ-VUB",,50.885712,4.308952,,,0,
1733,,"ETANGS",,50.835493,4.380861,,,0,
1734,,"TRONE",,50.840638,4.364821,,,0,
1735,,"COMBAZ",,50.825276,4.339113,,,0,
1736,,"DE WANSIJN",,50.792251,4.359013,,,0,
1737,,"DROSSART",,50.791920,4.351576,,,0,
1738,,"DROSSART",,50.791920,4.351675,,,0,
1739,,"DE WANSIJN",,50.792486,4.359972,,,0,
1740,,"WIELS",,50.824145,4.325624,,,0,
1742,,"NEERSTALLE",,50.799658,4.315349,,,0,
1743,,"UZ BRUSSEL",,50.886729,4.311452,,,0,
1744,,"UZ-PEDIATRIE",,50.889696,4.309404,,,0,
1746,,"BONAVENTURE",,50.884648,4.322212,,,0,
1747,,"SQ. DU CENTENAIRE",,50.875668,4.318538,,,0,
1750,,"BERVOETS",,50.818148,4.321122,,,0,
1751,,"AUDERGHEM-SHOP.",,50.816872,4.424406,,,0,
1752,,"SACRE-COEUR",,50.810343,4.435688,,,0,
1753,,"SCHOONEJANS",,50.811842,4.432488,,,0,
1754,,"HERRMANN-DEBROUX",,50.812487,4.428388,,,0,
1755,,"BONAVENTURE",,50.885043,4.321743,,,0,
1756B,,"VALDUC",,50.817791,4.419710,,,0,
1757,,"VANDROMME",,50.819006,4.415298,,,0,
1758B,,"EGLISE ST-JULIEN",,50.821065,4.408234,,,0,
1759,,"BERVOETS",,50.818091,4.321627,,,0,
1760,,"STRATEGIE",,50.823982,4.400869,,,0,
1762,,"BUEDTS",,50.828506,4.393350,,,0,
1763,,"FOREST NATIONAL",,50.810486,4.326033,,,0,
1764,,"FETIS",,50.833029,4.386241,,,0,
1765,,"DECROLY",,50.805087,4.327403,,,0,
1766,,"FIRMIN LECHARLIER",,50.871086,4.330171,,,0,
1767,,"LEOPOLD I",,50.872802,4.328702,,,0,
1768,,"BONAVENTURE",,50.884961,4.322729,,,0,
1769B,,"MUSEUM",,50.835839,4.374913,,,0,
1775,,"LEOPOLD I",,50.873069,4.328503,,,0,
1776,,"SCIENCE",,50.839925,4.369258,,,0,
1777B,,"ETANGS",,50.835875,4.379721,,,0,
1778,,"ARSENAL",,50.825421,4.398275,,,0,
1779,,"ARSENAL",,50.825880,4.397704,,,0,
1780,,"TRONE",,50.841846,4.364798,,,0,
1781,,"GRAND-PLACE",,50.845003,4.351728,,,0,
1782,,"FIRMIN LECHARLIER",,50.870978,4.330174,,,0,
1788B,,"GUILL. DE GREEF",,50.882563,4.335713,,,0,
1789,,"DELTA",,50.818442,4.405706,,,0,
1790,,"BEAULIEU",,50.814784,4.408740,,,0,
1791,,"PECHERIES",,50.814247,4.417098,,,0,
1792,,"MERCHTEM",,50.858268,4.336469,,,0,
1793,,"ETANGS NOIRS",,50.857124,4.331650,,,0,
1795,,"BEAULIEU",,50.815159,4.408520,,,0,
1801,,"PORTE DE HAL",,50.833143,4.342664,,,0,
1802,,"NERVIENS",,50.838755,4.385732,,,0,
1803B,,"LEMAN",,50.837065,4.386640,,,0,
1804,,"LOUIS HAP",,50.834350,4.388044,,,0,
1805F,,"LA CHASSE",,50.831049,4.390575,,,0,
1806,,"ONZE NOVEMBRE",,50.832789,4.395101,,,0,
1807,,"ROI VAINQUEUR",,50.832260,4.398901,,,0,
1808,,"BOILEAU",,50.832118,4.405111,,,0,
1809,,"BOILEAU",,50.831532,4.404636,,,0,
1810,,"BARON DE CASTRO",,50.828744,4.407946,,,0,
1811,,"DREVE DE NIVELLES",,50.826613,4.411843,,,0,
1812,,"MOUETTES",,50.824949,4.414481,,,0,
1813,,"CHANT D'OISEAU",,50.827185,4.418220,,,0,
1814B,,"OCEAN ATLANTIQUE",,50.830501,4.418486,,,0,
1815,,"MOSTINCK",,50.833278,4.423319,,,0,
1816,,"CHIEN VERT",,50.834522,4.427014,,,0,
1818,,"KELLE",,50.831355,4.438019,,,0,
1819,,"MERTENS",,50.831502,4.443557,,,0,
1820,,"DE BROUCKERE",,50.850478,4.351300,,,0,
1821,,"RUE AU BOIS",,50.831349,4.452485,,,0,
1822,,"MANOIR D'ANJOU",,50.828395,4.456118,,,0,
1823,,"VANDER MEERSCHEN",,50.825859,4.457146,,,0,
1824,,"PORTE DE NAMUR",,50.839652,4.364629,,,0,
1825,,"SAINTE-ALIX",,50.828376,4.463049,,,0,
1826,,"PADDOCK",,50.832598,4.463862,,,0,
1828,,"GERSIS",,50.841322,4.459728,,,0,
1829,,"VAL DES SEIGNEURS",,50.842242,4.456536,,,0,
1830,,"KONKEL",,50.842081,4.450887,,,0,
1831,,"DON BOSCO",,50.841399,4.448927,,,0,
1832,,"DON BOSCO",,50.841533,4.449168,,,0,
1833B,,"STADE FALLON",,50.841321,4.443688,,,0,
1834,,"MAREYDE",,50.832914,4.446811,,,0,
1835,,"BOULEAUX",,50.836926,4.467474,,,0,
1840,,"BOULEAUX",,50.836980,4.467214,,,0,
1841,,"MAREYDE",,50.832842,4.446584,,,0,
1846,,"VAL DES SEIGNEURS",,50.841945,4.456930,,,0,
1847,,"GERSIS",,50.841108,4.459907,,,0,
1850,,"PADDOCK",,50.833162,4.463477,,,0,
1851,,"SAINTE-ALIX",,50.828542,4.462659,,,0,
1852,,"VANDER MEERSCHEN",,50.825841,4.456976,,,0,
1853,,"MANOIR D'ANJOU",,50.829269,4.455366,,,0,
1854,,"RUE AU BOIS",,50.831076,4.452242,,,0,
1855,,"EGLISE ST-SERVAIS",,50.863846,4.373312,,,0,
1856,,"MERTENS",,50.831564,4.443634,,,0,
1857,,"KELLE",,50.831400,4.437821,,,0,
1859,,"CHIEN VERT",,50.834884,4.429254,,,0,
1860,,"JULES CESAR",,50.833549,4.420338,,,0,
1861,,"OCEAN ATLANTIQUE",,50.830996,4.418354,,,0,
1862,,"CHANT D'OISEAU",,50.827961,4.418128,,,0,
1863,,"MOUETTES",,50.825020,4.415290,,,0,
1864,,"DREVE DE NIVELLES",,50.826031,4.412728,,,0,
1865,,"BARON DE CASTRO",,50.828780,4.408268,,,0,
1866,,"BOILEAU",,50.832162,4.404083,,,0,
1867,,"VAN HAELEN",,50.780335,4.325575,,,0,
1868,,"ROI VAINQUEUR",,50.832883,4.398917,,,0,
1869,,"ONZE NOVEMBRE",,50.832786,4.395933,,,0,
1870,,"LA CHASSE",,50.831161,4.389874,,,0,
1871B,,"LOUIS HAP",,50.834694,4.388065,,,0,
1872,,"LEMAN",,50.836671,4.387043,,,0,
1872B,,"LEMAN",,50.837284,4.386689,,,0,
1873,,"NERVIENS",,50.839106,4.385817,,,0,
1874,,"JULES CESAR",,50.834987,4.420562,,,0,
1875,,"LEOPOLD II",,50.836284,4.415514,,,0,
1880,,"VARIA",,50.834405,4.378150,,,0,
1881,,"BLYCKAERTS",,50.833022,4.375424,,,0,
1882,,"FROISSART",,50.839665,4.383621,,,0,
1883,,"VARIA",,50.834163,4.377866,,,0,
1884,,"BLYCKAERTS",,50.832713,4.374968,,,0,
1893,,"BORDET STATION",,50.877616,4.409348,,,0,
1894,,"BOURSE",,50.849296,4.348710,,,0,
1895,,"BOURSE",,50.849239,4.348391,,,0,
1900,,"GARE DU NORD",,50.860080,4.360273,,,0,
1903,,"BIARRITZ",,50.825678,4.369486,,,0,
1904,,"ROGIER",,50.855575,4.358297,,,0,
1906,,"IDALIE",,50.835179,4.372173,,,0,
1909,,"BLYCKAERTS",,50.832940,4.374842,,,0,
1910,,"MALIBRAN",,50.830855,4.373536,,,0,
1912,,"VLEURGAT",,50.823557,4.367669,,,0,
1913,,"VAN EYCK",,50.819647,4.366233,,,0,
1914,,"PATTON",,50.817394,4.366481,,,0,
1915,,"BASCULE",,50.815338,4.367106,,,0,
1916,,"LONGCHAMP",,50.812034,4.367336,,,0,
1917,,"GOSSART",,50.811096,4.362452,,,0,
1918,,"MONTJOIE",,50.809738,4.365162,,,0,
1919,,"RENE GOBERT",,50.806357,4.366364,,,0,
1920,,"FLORIDE",,50.803796,4.361786,,,0,
1921,,"HOUZEAU",,50.804353,4.356523,,,0,
1926B,,"RITTWEGER",,50.798185,4.336239,,,0,
1926G,,"RITTWEGER",,50.798185,4.336239,,,0,
1929,,"ENGELAND",,50.789477,4.333814,,,0,
1935,,"BRAVES",,50.773299,4.336027,,,0,
1936,,"GARE DE LINKEBEEK",,50.774094,4.338942,,,0,
1938,,"HOMBORCH",,50.779610,4.338295,,,0,
1942,,"STATUAIRES",,50.803921,4.349047,,,0,
1943,,"STATUAIRES",,50.803912,4.349486,,,0,
1944,,"HOSPICES",,50.776778,4.339069,,,0,
1949,,"ENGELAND",,50.788995,4.334455,,,0,
1951,,"HEROS",,50.803306,4.342621,,,0,
1953,,"CABRIS",,50.776272,4.342435,,,0,
1954,,"GARE DE LINKEBEEK",,50.774085,4.338772,,,0,
1955,,"BRAVES",,50.773632,4.335874,,,0,
1957B,,"MOENSBERG GARE",,50.779087,4.332411,,,0,
1958B,,"GRIOTTES",,50.780910,4.332439,,,0,
1959,,"BIGARREAUX",,50.784023,4.332988,,,0,
1961B,,"ENGELAND",,50.788940,4.334006,,,0,
1961G,,"ENGELAND",,50.788940,4.334006,,,0,
1962,,"UCCLE CALEVOET",,50.791242,4.332898,,,0,
1962F,,"UCCLE CALEVOET",,50.791224,4.332898,,,0,
1963,,"VIEUX CHEMIN",,50.776441,4.334839,,,0,
1964,,"RITTWEGER",,50.797648,4.336207,,,0,
1964F,,"RITTWEGER",,50.797648,4.336207,,,0,
1965,,"BOURDON",,50.787330,4.330532,,,0,
1968,,"ZEECRABBE",,50.804313,4.354864,,,0,
1969,,"HOUZEAU",,50.804084,4.358041,,,0,
1970,,"FLORIDE",,50.803733,4.361942,,,0,
1971,,"RENE GOBERT",,50.806745,4.366326,,,0,
1972,,"MONTJOIE",,50.810053,4.364538,,,0,
1973,,"GOSSART",,50.811068,4.362587,,,0,
1975,,"BASCULE",,50.816034,4.366957,,,0,
1976,,"VAN EYCK",,50.821452,4.366581,,,0,
1977,,"VLEURGAT",,50.823501,4.367848,,,0,
1980,,"MALIBRAN",,50.830576,4.373493,,,0,
1981,,"BLYCKAERTS",,50.833175,4.374767,,,0,
1983,,"IDALIE",,50.836394,4.370789,,,0,
1984G,,"GLOBE",,50.800544,4.337110,,,0,
1985G,,"GLOBE",,50.800687,4.337586,,,0,
1986,,"BIARRITZ",,50.825853,4.369757,,,0,
1988B,,"ROGIER",,50.855850,4.358545,,,0,
1989,,"PETER BENOIT",,50.895843,4.388548,,,0,
2002,,"PLACE SAINT-JOB",,50.793512,4.366737,,,0,
2009,,"ROND-PT SOUVERAIN",,50.818551,4.427289,,,0,
2010,,"PLACE SAINT-JOB",,50.793389,4.366686,,,0,
2014,,"PARC SENY",,50.808319,4.427192,,,0,
2015,,"VIADUC E40",,50.866116,4.453828,,,0,
2016,,"DRIES",,50.803869,4.399600,,,0,
2017,,"SAINT-ANTOINE",,50.862491,4.457417,,,0,
2018,,"FUTAIE",,50.801479,4.396951,,,0,
2022,,"THIRY-WOLUWE",,50.854805,4.445186,,,0,
2025B,,"ANNECY",,50.860190,4.454900,,,0,
2026,,"TENREUKEN",,50.804848,4.426382,,,0,
2027,,"DUNETTE",,50.852563,4.455372,,,0,
2028,,"THIRY-WOLUWE",,50.853935,4.443430,,,0,
2029,,"THUMAS",,50.864124,4.456697,,,0,
2037,,"CLINIQUES-UCL",,50.851204,4.451656,,,0,
2038,,"AUDITOIRES-UCL",,50.850663,4.454183,,,0,
2039,,"MOUNIER",,50.850310,4.457931,,,0,
2041,,"MOUNIER",,50.850255,4.458513,,,0,
2042,,"AUDITOIRES-UCL",,50.850690,4.454112,,,0,
2043,,"CLINIQUES-UCL",,50.851276,4.451528,,,0,
2046,,"HERRMANN-DEBROUX",,50.812357,4.429112,,,0,
2050,,"HERRMANN-DEBROUX",,50.812231,4.429126,,,0,
2058,,"ROND-PT SOUVERAIN",,50.818479,4.427715,,,0,
2069,,"UCL SAINT-LUC",,50.852840,4.452738,,,0,
2070,,"DE BROUCKERE",,50.853196,4.353646,,,0,
2071B,,"ANNECY",,50.859990,4.454882,,,0,
2072,,"KARREVELD",,50.858405,4.318501,,,0,
2073,,"KARREVELD",,50.857615,4.319550,,,0,
2074,,"FUTAIE",,50.801644,4.396923,,,0,
2076,,"DRIES",,50.804133,4.400260,,,0,
2077,,"TENREUKEN",,50.805087,4.426706,,,0,
2078,,"SAINT-ANTOINE",,50.863047,4.457565,,,0,
2079,,"WATERMAEL GARE",,50.809788,4.399271,,,0,
2080,,"WATERMAEL GARE",,50.809661,4.399387,,,0,
2081,,"OSSEGHEM",,50.856927,4.325319,,,0,
2082,,"OSSEGHEM",,50.857009,4.325340,,,0,
2084,,"UCL SAINT-LUC",,50.852840,4.452738,,,0,
2085,,"DUNETTE",,50.852563,4.455371,,,0,
2086,,"PARC SENY",,50.809130,4.427589,,,0,
2087,,"THUMAS",,50.864773,4.456784,,,0,
2088,,"DESTOUVELLES",,50.866428,4.358560,,,0,
2089,,"DESTOUVELLES",,50.866227,4.358283,,,0,
2090,,"WILLEBROEK",,50.864497,4.354843,,,0,
2091,,"WILLEBROEK",,50.864589,4.355012,,,0,
2092,,"CROIX DE GUERRE",,50.894611,4.390838,,,0,
2093,,"CROIX DE GUERRE",,50.894753,4.391357,,,0,
2094,,"VERGER",,50.891237,4.383800,,,0,
2095,,"VERGER",,50.891445,4.384563,,,0,
2096,,"DOCKS BRUXSEL",,50.879227,4.375066,,,0,
2097,,"COLIGNON",,50.867252,4.372886,,,0,
2098,,"COLIGNON",,50.866692,4.373226,,,0,
2099,,"GAZELLE",,50.782011,4.341228,,,0,
2100,,"VOLTAIRE",,50.867061,4.379705,,,0,
2101,,"VOLTAIRE",,50.867265,4.380029,,,0,
2102,,"CROSSING",,50.864943,4.380714,,,0,
2103,,"VERREWINKEL",,50.778337,4.354473,,,0,
2104,,"GUI",,50.782621,4.357010,,,0,
2105,,"BREMER",,50.855967,4.383582,,,0,
2106,,"BREMER",,50.855640,4.384072,,,0,
2107,,"BIEN-FAIRE",,50.806201,4.400576,,,0,
2108,,"PLACE SAINT-JOB",,50.794519,4.366122,,,0,
2109B,,"VIVIER D'OIE",,50.795803,4.372407,,,0,
2112,,"PASTEUR",,50.780305,4.349198,,,0,
2115,,"BIEN-FAIRE",,50.806250,4.400630,,,0,
2116B,,"SAINTE-ALLIANCE",,50.779228,4.364342,,,0,
2117B,,"NAPOLEON",,50.779259,4.376415,,,0,
2118B,,"PRINCE D'ORANGE",,50.780738,4.380476,,,0,
2119,,"VAN BEVER",,50.783459,4.379204,,,0,
2120,,"RONCES",,50.787661,4.375822,,,0,
2122,,"GEORGES BRUGMANN",,50.817163,4.354632,,,0,
2123,,"CAVELL",,50.811716,4.357429,,,0,
2124,,"BRUNARD",,50.808012,4.357118,,,0,
2125,,"LANGEVELD",,50.806502,4.357331,,,0,
2131,,"LANGEVELD",,50.806358,4.357586,,,0,
2132,,"BRUNARD",,50.807958,4.357175,,,0,
2133,,"CAVELL",,50.811185,4.357628,,,0,
2134,,"GEORGES BRUGMANN",,50.816833,4.354964,,,0,
2136,,"FORT-JACO",,50.789323,4.375020,,,0,
2137,,"RACING",,50.792451,4.374226,,,0,
2138B,,"VIVIER D'OIE",,50.794875,4.373693,,,0,
2140,,"RACING",,50.792721,4.374056,,,0,
2142,,"FORT-JACO",,50.789598,4.374857,,,0,
2143B,,"RONCES",,50.786822,4.376323,,,0,
2144,,"VAN BEVER",,50.784311,4.378350,,,0,
2145,,"PRINCE D'ORANGE",,50.781196,4.380889,,,0,
2146,,"NAPOLEON",,50.778634,4.373884,,,0,
2147B,,"SAINTE-ALLIANCE",,50.779147,4.365320,,,0,
2148,,"FORT-JACO",,50.788971,4.373792,,,0,
2150,,"FORT-JACO",,50.789620,4.372651,,,0,
2153,,"DIRECTOIRE",,50.789605,4.359525,,,0,
2156,,"GUI",,50.782373,4.356859,,,0,
2157,,"VERREWINKEL",,50.778040,4.354289,,,0,
2158B,,"PAMPOEL",,50.870326,4.305265,,,0,
2159B,,"PAMPOEL",,50.870839,4.304048,,,0,
2160,,"NEREUS",,50.872959,4.315007,,,0,
2161,,"PASTEUR",,50.780341,4.349113,,,0,
2162,,"NEREUS",,50.872878,4.314714,,,0,
2163,,"BOULE ET BILL",,50.889448,4.322644,,,0,
2164,,"BOULE ET BILL",,50.889412,4.322303,,,0,
2165,,"JEANNE HERREMAN",,50.794343,4.334300,,,0,
2165F,,"JEANNE HERREMAN",,50.794352,4.334285,,,0,
2166,,"JEANNE HERREMAN",,50.794092,4.334203,,,0,
2166F,,"JEANNE HERREMAN",,50.794092,4.334203,,,0,
2167,,"GAZELLE",,50.782155,4.341157,,,0,
2168,,"HOMBORCH",,50.779458,4.338791,,,0,
2170,,"EMILE DELVA",,50.876959,4.342083,,,0,
2171,,"EMILE DELVA",,50.876904,4.342176,,,0,
2173,,"TERDELT",,50.868579,4.389682,,,0,
2174,,"TERDELT",,50.868582,4.389962,,,0,
2176,,"BASILIX",,50.872416,4.297737,,,0,
2177,,"LOUISE",,50.836150,4.355323,,,0,
2200F,,"MABRU",,50.874909,4.363098,,,0,
2207,,"GLIBERT",,50.864233,4.357417,,,0,
2209,,"NICOLAY",,50.858919,4.354478,,,0,
2212,,"BOURSE",,50.848383,4.346700,,,0,
2213,,"BUANDERIE",,50.846143,4.342782,,,0,
2215,,"LIVERPOOL",,50.843561,4.333980,,,0,
2216,,"CLEMENCEAU",,50.841816,4.329864,,,0,
2217,,"ALBERT I",,50.839134,4.322911,,,0,
2217F,,"ALBERT I",,50.839153,4.322924,,,0,
2218,,"CUREGHEM",,50.836803,4.318060,,,0,
2218F,,"CUREGHEM",,50.836813,4.318029,,,0,
2220F,,"RESISTANCE",,50.835640,4.311456,,,0,
2221,,"DE BERLAIMONT",,50.849859,4.360204,,,0,
2225,,"ARISTIDE BRIAND",,50.828805,4.303346,,,0,
2226,,"VAN KALKEN",,50.826586,4.304877,,,0,
2237,,"MASUI",,50.869410,4.363255,,,0,
2238,,"STEPHENSON",,50.869537,4.367204,,,0,
2239,,"PAVILLON",,50.869824,4.371196,,,0,
2241G,,"MEISER",,50.855501,4.395892,,,0,
2242F,,"MEISER",,50.855222,4.397014,,,0,
2243F,,"MEISER",,50.854907,4.398704,,,0,
2246F,,"MEISER",,50.854421,4.398959,,,0,
2247,,"MEISER",,50.853976,4.397888,,,0,
2248,,"MEISER",,50.855289,4.397253,,,0,
2249,,"MEISER",,50.855137,4.397045,,,0,
2250,,"MEISER",,50.853963,4.397794,,,0,
2252,,"ARISTIDE BRIAND",,50.828949,4.302693,,,0,
2254,,"MEIR",,50.832176,4.302034,,,0,
2257G,,"RESISTANCE",,50.835721,4.312172,,,0,
2259,,"CUREGHEM",,50.837022,4.318582,,,0,
2259F,,"CUREGHEM",,50.837038,4.318582,,,0,
2260,,"ALBERT I",,50.839213,4.323316,,,0,
2260F,,"ALBERT I",,50.839207,4.323336,,,0,
2261,,"CLEMENCEAU",,50.841816,4.330106,,,0,
2262,,"LIVERPOOL",,50.843741,4.335201,,,0,
2264,,"BUANDERIE",,50.846737,4.343922,,,0,
2269,,"NICOLAY",,50.859189,4.354777,,,0,
2271,,"GLIBERT",,50.864161,4.357517,,,0,
2283,,"MONTGOMERY",,50.837038,4.408147,,,0,
2285G,,"MONTGOMERY",,50.838041,4.405536,,,0,
2286G,,"MONTGOMERY",,50.837987,4.405848,,,0,
2287,,"MONTGOMERY",,50.838007,4.406021,,,0,
2289,,"MONTGOMERY",,50.837841,4.407085,,,0,
2290B,,"HANKAR",,50.821815,4.405568,,,0,
2291B,,"HANKAR",,50.821725,4.405707,,,0,
2292B,,"GARE DE HAREN-SUD",,50.889968,4.414876,,,0,
2294B,,"GARE DE HAREN-SUD",,50.889600,4.416634,,,0,
2296,,"ARENBERG",,50.848166,4.356478,,,0,
2301,,"ARENBERG",,50.849265,4.356881,,,0,
2305,,"ENTREPOT",,50.868341,4.353197,,,0,
2306,,"DECROLY",,50.805452,4.327340,,,0,
2318G,,"MABRU",,50.876330,4.364520,,,0,
2319,,"HOPITAL BRACOPS",,50.833458,4.295192,,,0,
2323,,"MEIR",,50.833035,4.302810,,,0,
2327,,"RIVE GAUCHE",,50.890381,4.391322,,,0,
2331F,,"BARRIERE",,50.827158,4.344041,,,0,
2333,,"BARRIERE",,50.826834,4.344013,,,0,
2334B,,"BARRIERE",,50.826762,4.343545,,,0,
2335F,,"MASUI",,50.870102,4.361924,,,0,
2337F,,"DOCKS BRUXSEL",,50.879578,4.371271,,,0,
2338F,,"DOCKS BRUXSEL",,50.879398,4.370675,,,0,
2343F,,"MASUI",,50.869867,4.362030,,,0,
2345,,"LOUIS BERTRAND",,50.866066,4.384904,,,0,
2346,,"LATINIS",,50.867468,4.386353,,,0,
2351,,"BUYL",,50.818914,4.378791,,,0,
2351F,,"BUYL",,50.818916,4.378789,,,0,
2365,,"VAL MARIA",,50.899893,4.385399,,,0,
2367,,"DOCKS BRUXSEL",,50.879536,4.375408,,,0,
2370,,"ENTREPOT",,50.868610,4.353112,,,0,
2373,,"DE LINDE",,50.835428,4.298979,,,0,
2375,,"HOPITAL BRACOPS",,50.833718,4.295433,,,0,
2378,,"BUDA",,50.908636,4.406829,,,0,
2379,,"BUDA",,50.908554,4.406614,,,0,
2382,,"CERIA",,50.816506,4.290393,,,0,
2384,,"CERIA",,50.816082,4.290149,,,0,
2392,,"BOURSE",,50.846598,4.348295,,,0,
2395,,"LA CHASSE",,50.830979,4.390583,,,0,
2396B,,"BERVOETS",,50.815059,4.318893,,,0,
2397,,"BUYL",,50.817442,4.380672,,,0,
2397F,,"BUYL",,50.817442,4.380672,,,0,
2401F,,"PTE D'ANDERLECHT",,50.845369,4.338892,,,0,
2402,,"PARVIS ST-GILLES",,50.830628,4.344210,,,0,
2403,,"PTE D'ANDERLECHT",,50.844911,4.338679,,,0,
2404,,"COMBAZ",,50.825323,4.338635,,,0,
2405,,"PTE D'ANDERLECHT",,50.844731,4.338892,,,0,
2407,,"LAINE",,50.821348,4.334025,,,0,
2408,,"MONT KEMMEL",,50.820882,4.338183,,,0,
2410,,"ALTITUDE CENT",,50.816239,4.335899,,,0,
2411B,,"DUDEN",,50.814714,4.332679,,,0,
2412,,"DOMAINE",,50.810676,4.329038,,,0,
2414,,"DECROLY",,50.804317,4.327933,,,0,
2415,,"AULNE",,50.802945,4.330492,,,0,
2422,,"DELHOVE",,50.869090,4.316014,,,0,
2423,,"DELHOVE",,50.869063,4.315725,,,0,
2424,,"KRAAINEM-SHOPPING",,50.848040,4.474114,,,0,
2425,,"KRAAINEM-SHOPPING",,50.848221,4.472851,,,0,
2428,,"BORDET STATION",,50.877466,4.408831,,,0,
2429,,"PLEIADES",,50.853841,4.417309,,,0,
2430,,"ANDROMEDE",,50.853057,4.424597,,,0,
2431,,"ANDROMEDE",,50.853057,4.424597,,,0,
2452,,"VICTOR ALLARD",,50.800727,4.327285,,,0,
2453,,"DECROLY",,50.804626,4.328093,,,0,
2455,,"DOMAINE",,50.810911,4.329166,,,0,
2456,,"DUDEN",,50.814768,4.332896,,,0,
2457,,"ALTITUDE CENT",,50.816311,4.336160,,,0,
2459,,"MONT KEMMEL",,50.821104,4.337835,,,0,
2460,,"LAINE",,50.821061,4.334649,,,0,
2462,,"ROCHEFORT",,50.824403,4.336018,,,0,
2463,,"COMBAZ",,50.825317,4.339086,,,0,
2465,,"PARVIS ST-GILLES",,50.830153,4.344556,,,0,
2467,,"PORTE DE HAL",,50.832571,4.344302,,,0,
2470,,"PORTE DE HAL",,50.832111,4.344862,,,0,
