name,pop_max,geom
Sandspit,538,0101000020E610000094DBF63DAA7A60C07DA4D299C59E4A40
Sanford,333460,0101000020E610000022D85D45EB5154C071A884CC3ACA3C40
Sangar,4633,0101000020E6100000AB67F79A54DE5F40C29DB0694AF64F40
Sangli,601214,0101000020E6100000919A7631CDA452407EDBB86A43DC3040
Sangolquí,178582,0101000020E610000079B2F6D26F9D53C0FD7964BD62D7D3BF
Sanming,209444,0101000020E6100000E407F87F1F655D40FE82386AE03A3A40
Sanniquellie,11415,0101000020E61000007E8D2441B85E21C03C404173E77B1D40
Santa Ana,234478,0101000020E6100000BBBC94151E6550C06DD795E01E852BC0
Santa Ana,234478,0101000020E610000070DFB42AD36356C0469330783DFD2B40
Santa Barbara,181632,0101000020E610000070338C10DDED5DC0C5F3DA1095344140
Santa Barbara,10800,0101000020E61000000240BA7D7B745AC0BED06DD3E9CC3A40
Santa Bárbara,3494,0101000020E61000009A417C60470152C0D86BD509C3D542C0
Santa Bárbara,15119,0101000020E61000009FF7109E1A0F56C00EDAAB8F87D62D40
Santa Clara,250512,0101000020E6100000D68228A9DDFD53C007729A4F67663640
Santa Cruz,11262,0101000020E61000003DE7B864669656C070EB6E9EEA10E1BF
Santa Cruz,2102998,0101000020E61000006C30C3352D9D4FC0A683503981C031C0
Santa Cruz,148444,0101000020E61000006A3B5C61B0815EC0EEFB81BC687C4240
Santa Cruz,27775,0101000020E610000069FC6772D60342C0CAF6C6B546E118C0
Santa Cruz Cabrália,19545,0101000020E61000009E85F35FD68343C030CDBE3CAE4730C0
Santa Cruz Del Quiche,23618,0101000020E6100000A928A8F287C856C0F9B59A1A0D112E40
Santa Cruz de Tenerife,336061,0101000020E6100000247ABE0B004030C0064C3B9050783C40
Santa Cruz do Sul,113625,0101000020E610000088388C3853384AC0950046E1C4B53DC0
Santa Fe,92681,0101000020E610000073E1F6BAFB7B5AC0B0164449EDD74140
Santa Fe,489505,0101000020E610000047D96CF651584EC00863FA14B69F3FC0
Santa Inês,67424,0101000020E610000063377D87ECB146C0B988EFC4AC470DC0
Santa Lucía,16438,0101000020E6100000874B338232334CC0F7819A10293C41C0
Santa Maria,249219,0101000020E61000003D43DDAC66E64AC0C83E6DF9EDAE3DC0
Santa Maria,110705,0101000020E6100000F5CA06E3F11B5EC0158BDF1456784140
Santa Maria da Vitória,23488,0101000020E6100000926AE91BE21A46C0710404CEADC72AC0
Santa Marta,431781,0101000020E610000066602EF3E78C52C0A4BCA0CF917E2640
Santa Rita,31810,0101000020E610000086764EB340E051C07442E8A04B102540
Santa Rosa,111424,0101000020E610000027CD30FF321350C089BD06335C4F42C0
Santa Rosa,59281,0101000020E6100000045A153CE03A4BC029F85C5C99DE3BC0
Santa Rosa,231792,0101000020E610000008443E9ECCAC5EC0ABBF14D4A6394340
Santa Rosa de Copán,35529,0101000020E6100000DB28FC63EB3156C0ED951EF23B8A2D40
Santa Rosalía,11899,0101000020E6100000E81780A122125CC01FC7C5072C513B40
Santa Vitória do Palmar,27775,0101000020E6100000B9895A9A5BAF4AC092E11D8590C240C0
Santana do Livramento,89694,0101000020E61000001B17693DD7C34BC06F9F55664AE13EC0
Santander,208763,0101000020E61000004738D2BE5E660EC0FE648C0FB3B04540
Santarém,29385,0101000020E6100000EE92DD712F5D21C0B66F4969919D4340
Santarém,230428,0101000020E610000041B0F4EB98594BC0BBC09B244C7703C0
Santiago,45955,0101000020E610000044FEF4FAEE3E54C06E01FCAE63332040
Santiago,5720000,0101000020E6100000B5B5D5DBA1A951C015D5C3A358B840C0
Santiago,10449,0101000020E6100000C59338865BEF52C0A477859911612CC0
Santiago,1550753,0101000020E6100000F2BAD97AE1AA51C047ACC5A700803340
Santiago Ixcuintla,18365,0101000020E61000000143A044154E5AC06ACCDA5CEBD13540
Santiago Tuxtla,15681,0101000020E610000081B971E632D357C0FF1884036B783240
Santiago de Compostela,92430,0101000020E6100000304B96EE091521C016DA39CD02714540
Santiago de Cuba,555865,0101000020E61000005137AB9990F452C0955A947E67063440
Santiago del Estero,354692,0101000020E61000006EF195E5101150C0E46E6B6688C83BC0
Santissima Trindade,16271,0101000020E61000005EC367469AF94DC0161CB9C903002EC0
Santo André,662373,0101000020E610000099A48D7E8F4347C084B7072120A737C0
Santo António,1156,0101000020E61000002638F581E4A51D40039FD5B8ED51FA3F
Santo Domingo,2154000,0101000020E6100000C601EAE5807B51C0471285BF82783240
Santo Tomas,4134,0101000020E6100000C7C3D6C71E0552C020A7F97486EB2CC0
Santo Ângelo,65420,0101000020E6100000B5EF9B0CD8234BC042DD51ADCF4C3CC0
Santos,1709000,0101000020E6100000AF8AC7250C2A47C0FF5E96DB3AF637C0
Sanya,362689,0101000020E61000006DE92C0E42605B4016BF29AC54423240
Sapele,309162,0101000020E61000005E8BCC1253B81640C1DC932CCC8F1740
Sapouy,3837,0101000020E610000050296508B660FCBF93E6EA22E01B2740
Sapporo,2544000,0101000020E6100000740AF2B3D1AA6140EA5E82AED8894540
Saraburi,70769,0101000020E61000003B45589E51385940D6E253008C0F2D40
Sarajevo,696731,0101000020E6100000FACF3F660C623240086FB488CDEC4540
Sarandë,15147,0101000020E6100000B90B83E8FFFF3340FC02D59A41F04340
Saranpaul,2985,0101000020E61000003ED23B70297C4E40E443F57B07105040
Saransk,303394,0101000020E61000007D8681F80A974640AE090ED4CE154B40
Sarapul,101344,0101000020E61000000590357E3CE64A40F8776CBA543D4C40
Sarasota,589959,0101000020E61000001689096AF8A154C05F8143030C563B40
Saratoga Springs,55793,0101000020E6100000C35554B33D7252C056229A8A9E8A4540
Saratov,843000,0101000020E6100000E251CF2797034740FCEF77DE7CCA4940
Saravan,5521,0101000020E6100000CFFB5AF2539B5A40B900344A976E2F40
Sargodha,542603,0101000020E6100000CEB2DDF3322B524033993B44ED0A4040
Sarh,169196,0101000020E6100000FCF785FCD8633240CFC4CFDAC84C2240
Sari,271467,0101000020E61000000EBC5AEECC8C4A402404503173464240
Sariwon,154942,0101000020E61000007E795CAFC4705F400E38A682E5404340
Sarmiento,5185,0101000020E6100000CF54E300554551C0CCB22781CDCC46C0
Sarnen,9410,0101000020E610000005C24EB16A7C2040508D976E12734740
Sarnia,144172,0101000020E61000005E3CCD13999954C05F82AED8BA7B4540
Sarqan,76919,0101000020E61000003A5D71CC8DFA5340AF997CB3CDB54640
Saryshaghan,4365,0101000020E61000003101648D9F675240AF264F594D0F4740
Sasebo,237444,0101000020E61000000A26A36FF7366040A4C16D6DE1944040
Saskatoon,198958,0101000020E61000000A73710AE1AA5AC08425C396C3154A40
Saskylakh,1920,0101000020E61000004CBBE2F354855C40B5029E0FAAFA5140
Sasovo,31325,0101000020E61000007E3A1E3350F444402E3718EAB02C4B40
Sassandra,38411,0101000020E6100000524A630F485518C07CEB68C130CD1340
Sassari,120729,0101000020E61000009DDBDF34D8232140B4B002D7705D4440
Satadougou,706,0101000020E61000005A0751082ED026C019B2158FE63B2940
Satipo,15532,0101000020E6100000683AE05F29AC52C09DFF0D901E8526C0
Satu Mare,112490,0101000020E6100000D4601A868FE23640D5BE6F3260E54740
Satun,34544,0101000020E6100000186C34CA4404594000A13F7E80771A40
Sault Ste. Marie,83805,0101000020E6100000A0E63FFF181655C0E4BB94BA643F4740
Saurimo,41316,0101000020E610000062951CC1D76334400336316EB45123C0
Sauðárkrókur,2682,0101000020E610000025613A0895A333C0E355D636C56F5040
Savanna-la-Mar,30000,0101000020E6100000DE054A0AAC7C53C02C1B8CC7FB293240
Savannah,180187,0101000020E6100000E3AD4E290A4754C0155FA39BB3024040
Savannakhet,84898,0101000020E610000022AAF06778315A4073F38DE89E893040
Saveh,175533,0101000020E6100000634E86996C2A49400F94803DCB824140
Savissivik,66,0101000020E6100000CE9BD4E1324750C039831A193F015340
Savonlinna,27353,0101000020E61000000CA947BF22E23C407BBBCA7FEDEE4E40
Sawahlunto,50354,0101000020E61000007D7B325A22325940DAE4F0492752E5BF
Sayanogorsk,55642,0101000020E61000007EC9213DA0D956401F190687728B4A40
Sayhut al Ghamirah,189,0101000020E6100000D50FA0956A9F49400554933BC76B2E40
Saywun,68747,0101000020E61000009ACBB2CCC76448407EC7F0D8CFE22F40
Saïda,142213,0101000020E61000007845F0BF95ECC13F0F2BDCF2916B4140
Scarborough,70571,0101000020E61000005992F249DD84DBBF684128EFE3234B40
Schaffhausen,33863,0101000020E610000088D51F6118442140F3AF404F5EDA4740
Schefferville,471,0101000020E6100000E3E5441644B450C06666666666664B40
Schenectady,149255,0101000020E6100000F7B2486E287C52C0C5B5903644684540
Schwerin,96641,0101000020E6100000F693D68459D526401BF6D61B10D14A40
Schwyz,14177,0101000020E6100000E8829FDDC64B214081069B3A8F824740
Scone,4624,0101000020E61000004BA0771934DB62404606B98B300A40C0
Scott Base,85,0101000020E610000078FB62A5F8D76440EBAE473C347653C0
Scottsbluff,25475,0101000020E61000006A5B83AD48EA59C03003DF7E0AEF4440
Scottsdale,15401,0101000020E6100000F6D7310E3AFB5BC0283E276488BE4040
Scottsdale,2468,0101000020E61000007C6A508F88706240E800778F229344C0
Scranton,156196,0101000020E6100000898F995569EA52C0803EDBB463B44440
Sdid Bouzid,42098,0101000020E6100000A6B4FE960000234041BC091923824140
Seattle,3074000,0101000020E61000008CC5A63D2E945EC0546BDCABDACC4740
Sebba,3273,0101000020E6100000508C2C9963F9E03F9C267D6B71DF2A40
Sechura,23020,0101000020E61000004A09C1AA7A3454C0DB5438DD0D3D16C0
Seeb,237816,0101000020E610000006ABA0585D174D40CA3DB89624AE3740
Sefra,63420,0101000020E6100000DDB64A0BF28EE2BF3AF1304855614040
Segezha,33354,0101000020E61000006AC18BBE8229414074E558839CE04F40
Sekondi,286248,0101000020E6100000223E6656A543FBBFD66E6017EAC51340
Selawik,832,0101000020E6100000F36B90EE4C0064C070EF1AF4A5A65040
Selfoss,6275,0101000020E6100000C6E061DA37FF34C062EF6A5E7AF74F40
Selkirk,9986,0101000020E610000002B62858883858C074081C0934134940
Selma,20126,0101000020E61000003DE1DBAA5AC155C008718A332B344040
Semarang,1396000,0101000020E61000008BD4C5B7C19A5B401D8535DFD2DB1BC0
Sembe,9679,0101000020E6100000DA6A20A7F9282D4091FAA188FB3EFA3F
Semey,311353,0101000020E61000007C0A25389A115440CB3560EBAD374940
Semnan,124826,0101000020E6100000D027F224E9AF4A404C49206F03C74140
Sena Madureira,26192,0101000020E6100000CE9FDBF0E02A51C00F3B9D75D72322C0
Senanga,10005,0101000020E6100000B90C4977214537400EA4E6069E1E30C0
Sendai,2250000,0101000020E61000001DC7954FD49B61406BABA5455C224340
Senhor do Bonfim,48471,0101000020E6100000A66BDC51521844C027FB422333E624C0
Senmonorom,7944,0101000020E61000006EAD8ACBCCCC5A40F596170566E62840
Sennar,130122,0101000020E6100000F0749DFCCCCC4040673C5B5194192B40
Sensuntepeque,26989,0101000020E610000000FCF8F0512856C06C27A5FB94C22B40
Seoul,9796000,0101000020E6100000E93B09B6DBBF5F407BBDFBE3BDC84240
Sept-Îles,25686,0101000020E610000078E052840A9750C07C15CF8F75284940
Serang,164767,0101000020E61000003DD7529B93895A40FD38F5DC9D7018C0
Serdar,48458,0101000020E6100000B10001C68E234C40F9F94A7BDE7C4340
Serdobsk,36652,0101000020E6100000B599547E631C4640981D3DD9283B4A40
Serebryansk,701,0101000020E61000005E00D01731DB544001851F4196D94840
Seremban,372917,0101000020E6100000DF84E74A297C59403681D88816AF0540
Seres,55886,0101000020E610000065A1421ABA8C37407011CE5D018B4440
Sergiyev Posad,109252,0101000020E610000055BBCBEAC21543402EAD86C43D2A4C40
Serov,98438,0101000020E610000069C36169E04A4E40BA635694B7CE4D40
Serowe,48573,0101000020E6100000CBE5F516C5B53A407A612129D86336C0
Serpukhov,135584,0101000020E61000006C9159620AB74240602E98AE16774B40
Serrinha,56829,0101000020E61000006A5E1FE7478143C08FC93DB8964C27C0
Sesheke,20149,0101000020E61000009DA4541DCD4C38408617E9EA337831C0
Sete Lagoas,201334,0101000020E61000008F8CD5E6FF1F46C0D5DCC0D31A7333C0
Settat,161748,0101000020E61000007FB1080FE47A1EC0458545A055814040
Setúbal,117974,0101000020E61000005B25581CCECC21C02D5A80B6D5434340
Sevastopol,379200,0101000020E6100000A1075D5F1FC34040C5F13C6C4D4D4640
Severnyy,11562,0101000020E61000006EBCE078E307504027A3CA30EEE65040
Severo Kurilsk,2422,0101000020E6100000A87FFF9CB882634027B792C261584940
Severobaykalsk,25800,0101000020E610000008A7AA7507545B40E0BBCD1B27D14B40
Severodvinsk,194292,0101000020E61000009F20B1DD3DEA434044BC1A457B245040
Severomorsk,53921,0101000020E610000004087A0327B64040A8902BF5AC445140
Severouralsk,36138,0101000020E61000003140A20914FB4D403D13F5DD08144E40
Seville,1212045,0101000020E61000001A5A530F87EB17C098F0958AD7B34240
Seward,2900,0101000020E6100000F2C528190AAF62C02E45A80826104E40
Seymour,3693,0101000020E6100000F92180E5122462409E5DBEF5618442C0
Sfax,453050,0101000020E6100000E7C990BEA4702540A66C472701604140
Sfintu-Gheorghe,60677,0101000020E6100000CF2D742502CB39401C47077F1AEF4640
Shache,851374,0101000020E6100000247ABE0B0050534089BBD5CE8B364340
Shadrinsk,79479,0101000020E610000093A23AC20ED14F40B5DA68A5B50A4C40
Shah Alam,481654,0101000020E610000004988D29336359402F3196E997880840
Shahhat,45000,0101000020E61000002B1F381DB7DC3540C4CDA964006A4040
Shahjahanpur,320434,0101000020E61000001CD0D215ECF953408D26176360E13B40
Shahrekord,129153,0101000020E610000096F2B5C24F6D494000CA3A7716294040
Shahrisabz,498545,0101000020E6100000F0EF7DBB36B550409BE61DA7E8874340
Shahrud,131889,0101000020E61000003F9C76E73F7B4B40FB157CE420364240
Shakhty,221312,0101000020E610000086D73F99902244408B16A06D35DC4740
Shalaurova,10,0101000020E6100000BB8E82F1DDE561400A383A9D1A4E5240
Shalqar,27256,0101000020E610000028DEB7109ACE4D407739DB920BEB4740
Shamattawa,870,0101000020E610000099FC0571540557C02CAA3418D9EC4B40
Shamva,10317,0101000020E6100000F9B4D48BEB913F40415B1833D35131C0
Shangdu,18831,0101000020E6100000149271312B625C408E51E80654C64440
Shanghai,14987000,0101000020E6100000198CB6CFCF5B5E40830074F3E8373F40
Shangqiu,1753000,0101000020E61000005F14EA3593E95C405FB0C145DB344140
Shangrao,1144577,0101000020E6100000136C1272147E5D40F3C6EEA76B783C40
Shangzhi,96980,0101000020E610000090172D9B14FE5F409648580A379C4640
Shannon,8781,0101000020E610000031E6536C71BA21C0AC6983B8175A4A40
Shantou,1601000,0101000020E6100000C7A75BD1C12A5D40DDAC6642385F3740
Shanxian,74459,0101000020E6100000CD6CA1751E055D40194C0D7E2C654140
Shaoguan,720266,0101000020E61000000812256B1E655C401B423AE1CACC3840
Shaowu,112585,0101000020E610000053FE5A0300605D401928DF22E64C3B40
Shaoxing,777000,0101000020E6100000AD9685C05B245E40D689703898003E40
Shaoyang,45617,0101000020E6100000672F3608CECC5B402AC76471FFFF3A40
Shar,9087,0101000020E6100000A532C51C84435440211C5833D7CC4840
Sharbaqty,107,0101000020E6100000A6A613BF988953408AC168FBFC3F4A40
Sharjah,1103027,0101000020E6100000BBC4477A07B44B402CCB21F3125F3940
Sharya,35532,0101000020E6100000E6817E9532C146401BFCB3D59B304D40
Shashemene,114350,0101000020E610000009371955864B4340BB9A3C6535CD1C40
Shawinigan,49161,0101000020E6100000E59997C3EE2E52C01F4718AB72464740
Shawnee,29628,0101000020E610000037A2201DC33B58C0EC736B88E0AB4140
Shchekino,86088,0101000020E6100000E7994D36D4C142400A0ED4CED5014B40
Shebekino,45194,0101000020E6100000AFA01FFC7A724240D18A146F09354940
Sheberghan,93241,0101000020E6100000BBA3B558406F5040ADB200B738544240
Sheboygan,53705,0101000020E61000005A3EDC1FB9ED55C09FAF592E1BE04540
Sheffield,1292900,0101000020E610000073C7516FFCFFF7BF445A1943EFAE4A40
Sheikhu Pura,361303,0101000020E6100000D16C68145C7F524089867B1B51B83F40
Shelburne,3167,0101000020E61000002050EC57705450C06583F178FFE14540
Shemonaikha,27176,0101000020E610000040C3F6EEEA7954409DDBDF34D8504940
Shendi,186611,0101000020E610000078639C1AC3B54040DF2EA0BC34AE3040
Shenyeng,4787000,0101000020E6100000EFCC5F7CACDC5E402869595249E74440
Shenzhen,7581000,0101000020E6100000BFFE72F0E9835C4098640017508C3640
Shepparton,33550,0101000020E6100000FDD01621862C62402535FE8EF22F42C0
Sherbrooke,139652,0101000020E6100000D5100B6B99F951C003DDA85F33B34640
Sherlovaya Gora,411,0101000020E610000069520ABA3D135D40A06F0B96EA434940
Sherman,40284,0101000020E61000009B374E0AF32658C0F4763A4668D14040
Shibin el Kom,182900,0101000020E61000000D5FBAAEC7013F400DDB988DF28D3E40
Shieli,29832,0101000020E61000009B4EFC6200B05040DB1F837060154640
Shihezi,640000,0101000020E6100000A646E867EA815540C027316365264640
Shijiazhuang,2417000,0101000020E6100000357BA015989E5C40871744A4A6064340
Shilka,14132,0101000020E610000035AB88E4F5015D408C7F44B86EEF4940
Shillong,375527,0101000020E61000000041142752F85640839FDDC60B923940
Shimanovsk,21466,0101000020E61000002FC44549A3EC5F403646A11B50004A40
Shimonoseki,245786,0101000020E6100000940156FD405E6040F081C24593FB4040
Shinyanga,107362,0101000020E610000078639C1AC3B5404058B15307D4460DC0
Shira,9358,0101000020E61000006CB98ECCFE7C56401EF98381E73E4B40
Shiraz,1240000,0101000020E61000008B411658B6484A406C257497C4A13D40
Shishmaref,254,0101000020E6100000D60DCAEA4CC264C0BA98B04772905040
Shishou,231787,0101000020E61000006A15FDA199195C4056C7E0174DB33D40
Shivamogga,654055,0101000020E610000032B55B81D7E35240CCFA83375ADC2B40
Shiyan,770000,0101000020E61000008D5DA27AEBB15B407CF88D0AF7484040
Shizuishan,136570,0101000020E61000008A0DCCC037B15A4060F93DFBDB9D4340
Shizuoka,701561,0101000020E6100000DAA3DC22554C61401DA1B0D52F7E4140
Shkodër,155767,0101000020E6100000ED8ACF53D3843340F0ADA305C3084540
Sholapur,1057000,0101000020E61000005C3233D879F952402068603F1FAC3140
Shonzhy,3902,0101000020E6100000299C381419DE5340F19D98F562C54540
Shostka,96825,0101000020E61000005BBEE43565BD4040C7855EDACBEF4940
Showa Station,60,0101000020E6100000954CA9A67FDF4340CC6262F3F14151C0
Shoyna,300,0101000020E6100000096B083312114640F370A71977F75040
Shreveport,248053,0101000020E6100000E7093A10487157C0BEF6CC9200404040
Shu,42439,0101000020E6100000C60B337EAB6F52400459AA6631CC4540
Shuangcheng,130710,0101000020E6100000D5DEF137EB915F40866BFF14D8AC4640
Shuangyashan,500000,0101000020E6100000B9DA2F44336B60403C90AB47D0554740
Shulan,78764,0101000020E61000008436EFEEB7BC5F40FAFCE6B45D344640
Shumen,87283,0101000020E6100000296DBB1AEAED3A403A9C548F8FA24540
Shumerlya,35230,0101000020E6100000945C0F7052364740820937740EBE4B40
Shuozhou,570000,0101000020E6100000CE12094BE11A5C40B939F0C572A64340
Shuya,60705,0101000020E6100000C070F8EEA0AE44409080762C5B6D4C40
Shuyang,1770000,0101000020E6100000D7E2AEB97EB15D40B46C52769F104140
Shwebo,88914,0101000020E6100000C1B45EC257EC5740CBB3379D09943640
Shymkent,465392,0101000020E61000003742F5C5146651404128942AF6284540
Si Racha,178916,0101000020E6100000F144B52D6F3B59404C546F0D6C512A40
Sialkote,477396,0101000020E610000086E1C8A8D7A3524087F1E4E48F424040
Sibay,61590,0101000020E6100000D2246717C2514D40ADB8DD70C45A4A40
Sibiti,22811,0101000020E6100000C06BE1C336B32A401E74644051840DC0
Sibiu,155565,0101000020E6100000C91A9A571A233840205CA6CB07E64640
Sibolga,217312,0101000020E610000051A8024933B358400443B170EDFFFB3F
Sibu,203832,0101000020E6100000E29B5C42F4F55B40CCE1A47A7C6C0240
Sibut,34267,0101000020E61000007094618154153340161E8F7461EF1640
Sica Sica,1006,0101000020E610000084640113B8EE50C0CD295CEA7B5431C0
Sicuani,33575,0101000020E6100000F59210F6B7CE51C0FB100A0044942CC0
Sidi bel Abbes,208604,0101000020E610000028CD8BB8A57AE4BF71BDB7335D984140
Sidney,6492,0101000020E6100000754419059CBE59C0B57C13F9E4914440
Siem Reap,109398,0101000020E61000008A8164F066F65940C6F76AECB7BB2A40
Siena,52625,0101000020E6100000A592F07332B32640CCA5A77E94A84540
Sierra Colorado,1522,0101000020E610000099FB3FE232F350C057D2E5289B4A44C0
Sierra Mojada,10,0101000020E6100000C21B7EF3EAEC59C0D29C9BCCF4493B40
Siglan,10,0101000020E6100000FB57569A540D6340895869F750844D40
Signy Research Station,8,0101000020E6100000B50C82D8E3CC46C096992DB4CE504EC0
Siguiri,50159,0101000020E61000009BC35A21515522C053D0ED258DD52640
Siirt,114034,0101000020E61000005D1B857F6CF74440DA75CAFED4F84240
Sikar,400000,0101000020E61000002357A0CCF5C85240E43098BF429C3B40
Sikasso,225753,0101000020E61000006B2519DE51B816C012E4FB3D0CA42640
Sikonge,27113,0101000020E61000001536035C9062404087E93180A68416C0
Silchar,152393,0101000020E6100000FE69FEF38F32574068695D5958CA3840
Siliana,26960,0101000020E61000004A02791B40C42240B58F70B5A90A4240
Siliguri,515574,0101000020E6100000FC636BC71E1D5640A45181936DB83A40
Silvassa,27359,0101000020E610000004E21A441041524099D30A783E443440
Simao,162725,0101000020E6100000E76157499A3E5940AEDE3C30DBC73640
Simferopol,358108,0101000020E6100000A63C5F58A30C4140CBAD5AE37D794640
Simla,173503,0101000020E610000026A77686A94A53401C446B459B193F40
Sin-Ni,19463,0101000020E6100000229DCB1EB25D5F402EE818EB76BE4340
Sincelejo,261187,0101000020E610000018586C3851D852C093C83EC8B2942240
Sing Buri,20046,0101000020E610000002E5000BAA1959405E2BA1BB24C62D40
Singapore,5183700,0101000020E61000003A387DE2A5F659409AF3E7363CB8F43F
Singaraja,234468,0101000020E6100000B3B3E89D0AC65C40500B1467FB3A20C0
Singida,62432,0101000020E610000030606E9CB95E41409305A799494713C0
Singkawang,248012,0101000020E6100000DAB16C41CA3D5B40E3738291F22EED3F
Singleton,13813,0101000020E61000007FFD6BD41EE56240FCCCB458E54840C0
Sinnamary,3180,0101000020E6100000691F86B1E07A4AC0E26B19BA23851540
Sinop,8961,0101000020E6100000F2D47EC6E0BA4BC016F2ADB431B327C0
Sinop,34834,0101000020E6100000965E9B8D95934140CCEF3499F1024540
Sinuiju,288112,0101000020E6100000A075E84FF61A5F40EF86D970FD0A4440
Sion,28045,0101000020E61000008F334DD87E6A1D40AC527AA6971E4740
Sioux City,90932,0101000020E6100000230A7778991958C09A232BBF0C404540
Sioux Falls,155724,0101000020E6100000BA49B148B82E58C07214200A66C64540
Sioux Lookout,4570,0101000020E6100000FC3B365DAAFA56C0FD416ED0A8214940
Siping,555609,0101000020E6100000F6BAA0191F155F40E475B3F5C2954540
Siracusa,123657,0101000020E61000007C43E1B375942E409ABE8D8301894240
Sirjan,175000,0101000020E610000019A4857071DD4B40B99A86F24F783D40
Sironko,14100,0101000020E61000006666666666264140000000000000F43F
Sirsa,181639,0101000020E6100000463B133FEBC15240370B6AAE897D3D40
Sisaket,44751,0101000020E610000069684D3D1C155A400397C79A913D2E40
Sisimiut,5227,0101000020E6100000E169E85553D54AC079FC83EDCCBC5040
Sisophon,50302,0101000020E6100000F7A864A5EEBE594057AE5C14E22A2B40
Sitapur,164435,0101000020E61000007F13A23EBA2B5440BB9F5218358D3B40
Siteki,6152,0101000020E610000079D6242EB6F33F4092CF2B9E7A743AC0
Sitia,8833,0101000020E61000009BF91FAA3A193A4069B6E166A7994140
Sitka,8931,0101000020E6100000621AE1487BEA60C07720A11CBB874C40
Sittwe,179032,0101000020E6100000AC14A7FF513857406E8B8DD4D6233440
Sivas,264022,0101000020E6100000C758B78B7A844240E83812C369DF4340
Siwa,23080,0101000020E6100000D7AAB8CC448439400FCDE1FF33333D40
Sixaola,1823,0101000020E610000018EAB0C2ADA754C0A38DC81C700A2340
Skagway,955,0101000020E6100000271B6A6F0BEA60C0E4CB553DAABA4D40
Skellefteå,31311,0101000020E61000006E45AC0F35F334400B9CC7BC69315040
Skien,73330,0101000020E610000008A8154B363323404C44094499994D40
Skikda,225181,0101000020E6100000CC01CCC694991B40E75608ABB1704240
Skopje,494087,0101000020E61000003A933655F76E354077A62B3300004540
Skovorodino,10007,0101000020E61000002C1CF79CAAFA5E4036BC0FF6DCFD4A40
Slantsy,36209,0101000020E6100000D360BFCC1C133C4034E900D2488E4D40
Slatina,78988,0101000020E610000080C3FAF5F95E38403CA98A04AE374640
Slavgorod,34141,0101000020E610000025B9B2FAD9AA5340E93125EDA1804A40
Slavonski Brod,97718,0101000020E61000005566EF31FD0332401661D4FF83944640
Slidell,84239,0101000020E6100000EF86D970FD7156C07A39ECBE63463E40
Sligo,20228,0101000020E6100000F431C45675F720C0BE840A0E2F224B40
Sliven,96368,0101000020E610000085D9BA8A7B543A40D62F229BF5564540
Slobodskoy,48962,0101000020E6100000A477859911184940B76C63A2F75B4D40
Slobozia,52693,0101000020E6100000E62E7887CA613B401D249FB2F5484640
Slyudyanka,18809,0101000020E61000007D42D197B9EC59405EBBB4E1B0D34940
Smara,48149,0101000020E610000077D9AF3BDD5D27C0E380A7DAB8BB3A40
Smithers,6245,0101000020E6100000A3F66C67A9CA5FC061B312A91F624B40
Smithton,4202,0101000020E6100000AF867AB0BB236240F74DAB329D6A44C0
Smolensk,320991,0101000020E6100000E0F7CA170F064040B27A2C222F644B40
Sobral,157996,0101000020E6100000559632BACD2C44C07F4B00FE29850DC0
Sobral Base,40,0101000020E6100000F834272F324044C0B26DAC1F764B54C0
Sochi,327608,0101000020E6100000B5125F926FDD4340031EBD8685CB4540
Socorro,24895,0101000020E610000017BF8465475152C0D30E249463D71940
Socorro,8668,0101000020E6100000A27C410B89B95AC000FDBE7FF3074140
Sodankylä,8942,0101000020E61000005776C1E09A993A40887F7D19B1DA5040
Sodo,65737,0101000020E610000036FF5481FFDF4240FE16539F9A991B40
Sofia,1185000,0101000020E610000074C872B7905037401FCDA2C1B7574540
Sogamoso,126551,0101000020E61000004A69EC01293C52C076B0B44247E11640
Sohag,600000,0101000020E6100000FD19396634B33F407E01BD70E78C3A40
Sohano,2338,0101000020E6100000D0B359F57955634028D8DA560EB815C0
Sokcho,85430,0101000020E61000002F5805C5EA12604002A08A1BB71A4340
Sokodé,117811,0101000020E6100000742090F06266F23F8B4C65F61EFB2140
Sokol,42174,0101000020E610000059857247A40E4440492B63E87DBB4D40
Sokolo,4374,0101000020E6100000F981AB3C818818C0E9B06774AC772D40
Sokoto,732178,0101000020E6100000C210DEC3CAF514409581035ABA1E2A40
Sol-lletsk,27419,0101000020E61000006D945055FC7F4B40818758B384944940
Soldado Bartra,10,0101000020E61000006FC61FFB0FF152C08856DDD90D2104C0
Soledad,698852,0101000020E610000064E6029747B152C0DC8882740CD72540
Solenzo,10385,0101000020E6100000C8AB1853555510C01789BFDCDD5D2840
Solikamsk,100812,0101000020E6100000A75E12C2FE5F4C4061DF4E22C2D54D40
Solnechnogorsk,58891,0101000020E6100000351367A08D7D4240A81721E120174C40
Sololá,45373,0101000020E61000002CF4C132B6CB56C0ACE0B721C68B2D40
Solothurn,14853,0101000020E6100000B640CC6FE2251E40771783E2229B4740
Solwezi,65000,0101000020E6100000D80DDB1665663A40F5F81807F25B28C0
Somoto,20316,0101000020E610000078ABF8D04FA555C050FB52E4B5F32A40
Songea,126449,0101000020E610000098CA918433D34140B35252712D5C25C0
Songkhla,48616,0101000020E610000021EE450FD723594089FDAF84FFD61C40
Songnam,942000,0101000020E61000003A104878B1C85F400E83F92B64B84240
Songo,10579,0101000020E6100000DB070F8931B32D409DD66D50FB651DC0
