regionid,geom
55,0103000020110F00000100000019000000CD60C65EE9861D412BB387F2292C5941C2CF72BCE4861D4175FF56BF272C594144BC5026D7861D412BB387B2252C59416A946789C1861D41F19FDDEF232C5941CD60C65EA5861D41740D0F96222C5941259CD19184861D413CECACBC212C5941CD60C65E61861D412BB38772212C59417525BB2B3E861D413CECACBC212C5941CD60C65E1D861D41740D0F96222C5941302D253401861D41F19FDDEF232C594156053C97EB851D412BB387B2252C5941D8F11901DE851D4175FF56BF272C5941CD60C65ED9851D412BB387F2292C5941D8F11901DE851D41E166B8252C2C594156053C97EB851D412BB387322E2C5941302D253401861D4165C631F52F2C5941CD60C65E1D861D41E258004F312C59417525BB2B3E861D411A7A6228322C5941CD60C65E61861D412BB38772322C5941259CD19184861D411A7A6228322C5941CD60C65EA5861D41E258004F312C59416A946789C1861D4165C631F52F2C594144BC5026D7861D412BB387322E2C5941C2CF72BCE4861D41E166B8252C2C5941CD60C65EE9861D412BB387F2292C5941
56,0103000020110F00000100000055000000FA7B99B9BFFF1D41371383C28F23594160E6D9E2BEFF1D416EBCCE5B8E235941B097CE5FBCFF1D413AF01BF78C2359411C2E1034B8FF1D41F65969968B235941E64D9765B2FF1D41B0EAAF3B8A235941E614B4FCAAFF1D413A06E0E888235941CD330204A2FF1D4187BCDE9F8723594136BE598897FF1D41371383628623594142C7BC988BFF1D41416393328523594111E541467EFF1D4179CEC21184235941D8B9FBA36FFF1D419CD0AE0183235941A5A5DDC65FFF1D4159EFDC0382235941DAC79DC54EFF1D41A68CB819812359415B7B94B83CFF1D4182DE904480235941FA7B99B929FF1D41130F97857F235941FFE6DEE315FF1D41BA87DCDD7E235941D04BCA5301FF1D41A869514E7E2359417004CC26ECFE1D411836C3D77D2359410710357BD6FE1D4115A8DB7A7D235941CFAB0B70C0FE1D417CC11F387D23594184E8DE24AAFE1D41910CEF0F7D235941FA7B99B993FE1D41371383027D235941700F544E7DFE1D41910CEF0F7D235941254C270367FE1D417CC11F387D235941EDE7FDF750FE1D4115A8DB7A7D23594184F3664C3BFE1D411836C3D77D23594124AC681F26FE1D41A869514E7E235941F510548F11FE1D41BA87DCDD7E235941FA7B99B9FDFD1D41130F97857F235941997C9EBAEAFD1D4182DE9044802359411A3095ADD8FD1D41A68CB819812359414F5255ACC7FD1D4159EFDC03822359411C3E37CFB7FD1D419CD0AE0183235941E312F12CA9FD1D4179CEC21184235941B23076DA9BFD1D414163933285235941BE39D9EA8FFD1D41371383628623594127C4306F85FD1D4187BCDE9F872359410EE37E767CFD1D413A06E0E8882359410EAA9B0D75FD1D41B0EAAF3B8A235941D8C9223F6FFD1D41F65969968B235941446064136BFD1D413AF01BF78C2359419411599068FD1D416EBCCE5B8E235941FA7B99B967FD1D41371383C28F2359419411599068FD1D41006A372991235941446064136BFD1D413436EA8D92235941D8C9223F6FFD1D4178CC9CEE932359410EAA9B0D75FD1D41BE3B5649952359410EE37E767CFD1D413420269C9623594127C4306F85FD1D41E76927E597235941BE39D9EA8FFD1D413713832299235941B23076DA9BFD1D412DC372529A235941E312F12CA9FD1D41F55743739B2359411C3E37CFB7FD1D41D25557839C2359414F5255ACC7FD1D41153729819D2359411A3095ADD8FD1D41C8994D6B9E235941997C9EBAEAFD1D41EC4775409F235941FA7B99B9FDFD1D415B176FFF9F235941F510548F11FE1D41B49E29A7A023594124AC681F26FE1D41C6BCB436A123594184F3664C3BFE1D4156F042ADA1235941EDE7FDF750FE1D41597E2A0AA2235941254C270367FE1D41F264E64CA2235941700F544E7DFE1D41DD191775A2235941FA7B99B993FE1D4137138382A223594184E8DE24AAFE1D41DD191775A2235941CFAB0B70C0FE1D41F264E64CA22359410710357BD6FE1D41597E2A0AA22359417004CC26ECFE1D4156F042ADA1235941D04BCA5301FF1D41C6BCB436A1235941FFE6DEE315FF1D41B49E29A7A0235941FA7B99B929FF1D415B176FFF9F2359415B7B94B83CFF1D41EC4775409F235941DAC79DC54EFF1D41C8994D6B9E235941A5A5DDC65FFF1D41153729819D235941D8B9FBA36FFF1D41D25557839C23594111E541467EFF1D41F55743739B23594142C7BC988BFF1D412DC372529A23594136BE598897FF1D413713832299235941CD330204A2FF1D41E76927E597235941E614B4FCAAFF1D413420269C96235941E64D9765B2FF1D41BE3B5649952359411C2E1034B8FF1D4178CC9CEE93235941B097CE5FBCFF1D413436EA8D9223594160E6D9E2BEFF1D41006A372991235941FA7B99B9BFFF1D41371383C28F235941
57,0103000020110F00000100000031000000B358D17F6EEA1D41AA015F0DF02759417D2EC23861EA1D41F90B2564E3275941FB59BD9D39EA1D41476860F2D6275941C7193E5CF8E91D41097D93EECA2759416E5D1A929EE91D41AA015F8DBF275941B5BE9EC82DE91D41EE789B00B5275941CEC3D3EDA7E81D41F8DA7E76AB27594171E4094C0FE81D414A2BD218A3275941B358D17F66E71D415E713A0C9C275941BFA2896CB0E61D419935986F96275941E0EEBA2FF0E51D419541805B92275941C4B3701329E51D414DF4CFE18F275941B358D17F5EE41D41AA015F0D8F275941A2FD31EC93E31D414DF4CFE18F27594186C2E7CFCCE21D419541805B92275941A70E19930CE21D419935986F96275941B358D17F56E11D415E713A0C9C275941F5CC98B3ADE01D414A2BD218A327594198EDCE1115E01D41F8DA7E76AB275941B1F203378FDF1D41EE789B00B5275941F853886D1EDF1D41AA015F8DBF2759419F9764A3C4DE1D41097D93EECA2759416B57E56183DE1D41476860F2D6275941E982E0C65BDE1D41F90B2564E3275941B358D17F4EDE1D41AA015F0DF0275941E982E0C65BDE1D415BF798B6FC2759416B57E56183DE1D410D9B5D28092859419F9764A3C4DE1D414B862A2C15285941F853886D1EDF1D41AA015F8D20285941B1F203378FDF1D41668A221A2B28594198EDCE1115E01D415C283FA434285941F5CC98B3ADE01D410AD8EB013D285941B358D17F56E11D41F691830E44285941A70E19930CE21D41BBCD25AB4928594186C2E7CFCCE21D41BFC13DBF4D285941A2FD31EC93E31D41070FEE3850285941B358D17F5EE41D41AA015F0D51285941C4B3701329E51D41070FEE3850285941E0EEBA2FF0E51D41BFC13DBF4D285941BFA2896CB0E61D41BBCD25AB49285941B358D17F66E71D41F691830E4428594171E4094C0FE81D410AD8EB013D285941CEC3D3EDA7E81D415C283FA434285941B5BE9EC82DE91D41668A221A2B2859416E5D1A929EE91D41AA015F8D20285941C7193E5CF8E91D414B862A2C15285941FB59BD9D39EA1D410D9B5D28092859417D2EC23861EA1D415BF798B6FC275941B358D17F6EEA1D41AA015F0DF0275941
58,0103000020110F00000100000061000000B80E0CB557611D41BE8A2280102F5941B2A1D59556611D41498BCB5B0E2F594197346D3953611D414BA7CD390C2F59412BFC81A34D611D4149677F1C0A2F5941FF7D33DA45611D41B0303206082F59411CDA0AE63B611D4159BB2FF9052F5941946FF1D12F611D41738FB7F7032F594158E624AB21611D41978EFC03022F59415EAB288111611D41BE8A2220002F594108EFB465FF601D41B6ED3B4EFE2E59416B38A36CEB601D41AB734790FC2E5941CBA2D8ABD5601D414CFB2DE8FA2E59411BDD2D3BBE601D41D86DC057F92E5941D7055534A5601D417DC1B5E0F72E5941E17FBDB28A601D412318A984F62E594140DF75D36E601D41B9FC1745F52E5941B80E0CB551601D41F4C06023F42E59412AD16B7733601D4144FDC020F32E59416EC3BB3B14601D41B034543EF22E59410B053924F45F1D41089E127DF12E59419CAF1154D35F1D41CA13D0DDF02E594108463EEFB15F1D41E72B3B61F02E5941E1455A1A905F1D416078DC07F02E594108067CFA6D5F1D418EF115D2EF2E5941B80E0CB54B5F1D41BE8A22C0EF2E594168179C6F295F1D418EF115D2EF2E59418FD7BD4F075F1D416078DC07F02E594168D7D97AE55E1D41E72B3B61F02E5941D46D0616C45E1D41CA13D0DDF02E59416518DF45A35E1D41089E127DF12E5941025A5C2E835E1D41B034543EF22E5941464CACF2635E1D4144FDC020F32E5941B80E0CB5455E1D41F4C06023F42E5941303EA296285E1D41B9FC1745F52E59418F9D5AB70C5E1D412318A984F62E59419917C335F25D1D417DC1B5E0F72E59415540EA2ED95D1D41D86DC057F92E5941A57A3FBEC15D1D414CFB2DE8FA2E594105E574FDAB5D1D41AB734790FC2E5941682E6304985D1D41B6ED3B4EFE2E59411272EFE8855D1D41BE8A2220002F59411837F3BE755D1D41978EFC03022F5941DCAD2698675D1D41738FB7F7032F594154430D845B5D1D4159BB2FF9052F5941719FE48F515D1D41B0303206082F5941452196C6495D1D4149677F1C0A2F5941D9E8AA30445D1D414BA7CD390C2F5941BE7B42D4405D1D41498BCB5B0E2F5941B80E0CB53F5D1D41BE8A2280102F5941BE7B42D4405D1D41338A79A4122F5941D9E8AA30445D1D41316E77C6142F5941452196C6495D1D4133AEC5E3162F5941719FE48F515D1D41CCE412FA182F594154430D845B5D1D41235A15071B2F5941DCAD2698675D1D4109868D081D2F59411837F3BE755D1D41E58648FC1E2F59411272EFE8855D1D41BE8A22E0202F5941682E6304985D1D41C62709B2222F594105E574FDAB5D1D41D1A1FD6F242F5941A57A3FBEC15D1D41301A1718262F59415540EA2ED95D1D41A4A784A8272F59419917C335F25D1D41FF538F1F292F59418F9D5AB70C5E1D4159FD9B7B2A2F5941303EA296285E1D41C3182DBB2B2F5941B80E0CB5455E1D418854E4DC2C2F5941464CACF2635E1D41381884DF2D2F5941025A5C2E835E1D41CCE0F0C12E2F59416518DF45A35E1D41747732832F2F5941D46D0616C45E1D41B2017522302F594168D7D97AE55E1D4195E9099F302F59418FD7BD4F075F1D411C9D68F8302F594168179C6F295F1D41EE232F2E312F5941B80E0CB54B5F1D41BE8A2240312F594108067CFA6D5F1D41EE232F2E312F5941E1455A1A905F1D411C9D68F8302F594108463EEFB15F1D4195E9099F302F59419CAF1154D35F1D41B2017522302F59410B053924F45F1D41747732832F2F59416EC3BB3B14601D41CCE0F0C12E2F59412AD16B7733601D41381884DF2D2F5941B80E0CB551601D418854E4DC2C2F594140DF75D36E601D41C3182DBB2B2F5941E17FBDB28A601D4159FD9B7B2A2F5941D7055534A5601D41FF538F1F292F59411BDD2D3BBE601D41A4A784A8272F5941CBA2D8ABD5601D41301A1718262F59416B38A36CEB601D41D1A1FD6F242F594108EFB465FF601D41C62709B2222F59415EAB288111611D41BE8A22E0202F594158E624AB21611D41E58648FC1E2F5941946FF1D12F611D4109868D081D2F59411CDA0AE63B611D41235A15071B2F5941FF7D33DA45611D41CCE412FA182F59412BFC81A34D611D4133AEC5E3162F594197346D3953611D41316E77C6142F5941B2A1D59556611D41338A79A4122F5941B80E0CB557611D41BE8A2280102F5941
59,0103000020110F000001000000050000009C095E0693181E41D75D3EA4CB2059419C095E06830C1E41D75D3EA40A2059419C095E0673001E41D75D3EA4CB2059419C095E06830C1E41D75D3EA48C2159419C095E0693181E41D75D3EA4CB205941
60,0103000020110F00000100000051000000F0DB8FDDAFAC1D41550C3216522A59410EBDD742A5AC1D41278FCE37412A59410C166C8385AC1D4138E40A74302A5941349D68D150AC1D4135D85CE51F2A594122F3F87F07AC1D41F06EE6A50F2A5941AA5DD502AAAB1D4162A44CCFFF29594120238CED38AB1D41FAF28E7AF02959413CA698F2B4AA1D4126DFDFBFE12959413FB249E21EAA1D4161C67EB6D3295941F2B378A977A91D41FF2D9374C62959415EE61350C0A81D41AECB090FBA29594154C17DF7F9A71D41D57E7399AE295941373BC4D825A71D41F06EE625A4295941E5AEB24245A61D41B07FE1C49A295941A671C19759A51D41E2473285922959411C5BE64B64A41D4139B4DD738B2959413FB249E266A31D41E27A0B9C85295941F41DE3EA62A21D414180F40681295941BC5D02005AA11D41B348D4BB7D295941D5AEC7C34DA01D41438EDDBF7B295941F0DB8FDD3F9F1D41550C32167B2959410B0958F7319E1D41438EDDBF7B295941245A1DBB259D1D41B348D4BB7D295941EC993CD01C9C1D414180F40681295941A105D6D8189B1D41E27A0B9C85295941C45C396F1B9A1D4139B4DD738B2959413A465E2326991D41E247328592295941FB086D783A981D41B07FE1C49A295941A97C5BE259971D41F06EE625A42959418CF6A1C385961D41D57E7399AE29594182D10B6BBF951D41AECB090FBA295941EE03A71108951D41FF2D9374C6295941A105D6D860941D4161C67EB6D3295941A41187C8CA931D4126DFDFBFE1295941C09493CD46931D41FAF28E7AF0295941365A4AB8D5921D4162A44CCFFF295941BEC4263B78921D41F06EE6A50F2A5941AC1AB7E92E921D4135D85CE51F2A5941D4A1B337FA911D4138E40A74302A5941D2FA4778DA911D41278FCE37412A5941F0DB8FDDCF911D41550C3216522A5941D2FA4778DA911D41838995F4622A5941D4A1B337FA911D41723459B8732A5941AC1AB7E92E921D4175400747842A5941BEC4263B78921D41BAA97D86942A5941365A4AB8D5921D414874175DA42A5941C09493CD46931D41B025D5B1B32A5941A41187C8CA931D418439846CC22A5941A105D6D860941D414952E575D02A5941EE03A71108951D41ABEAD0B7DD2A594182D10B6BBF951D41FC4C5A1DEA2A59418CF6A1C385961D41D599F092F52A5941A97C5BE259971D41BAA97D06002B5941FB086D783A981D41FA988267092B59413A465E2326991D41C8D031A7112B5941C45C396F1B9A1D41716486B8182B5941A105D6D8189B1D41C89D58901E2B5941EC993CD01C9C1D4169986F25232B5941245A1DBB259D1D41F7CF8F70262B59410B0958F7319E1D41678A866C282B5941F0DB8FDD3F9F1D41550C3216292B5941D5AEC7C34DA01D41678A866C282B5941BC5D02005AA11D41F7CF8F70262B5941F41DE3EA62A21D4169986F25232B59413FB249E266A31D41C89D58901E2B59411C5BE64B64A41D41716486B8182B5941A671C19759A51D41C8D031A7112B5941E5AEB24245A61D41FA988267092B5941373BC4D825A71D41BAA97D06002B594154C17DF7F9A71D41D599F092F52A59415EE61350C0A81D41FC4C5A1DEA2A5941F2B378A977A91D41ABEAD0B7DD2A59413FB249E21EAA1D414952E575D02A59413CA698F2B4AA1D418439846CC22A594120238CED38AB1D41B025D5B1B32A5941AA5DD502AAAB1D414874175DA42A594122F3F87F07AC1D41BAA97D86942A5941349D68D150AC1D4175400747842A59410C166C8385AC1D41723459B8732A59410EBDD742A5AC1D41838995F4622A5941F0DB8FDDAFAC1D41550C3216522A5941
61,0103000020110F000001000000350000005E40179B558B1D4152E2AE48511C5941C4AC44373E8B1D413FC3C61D391C59412BD31D63F88A1D41A3B6164D211C5941A3624F23858A1D410404862F0A1C594135BB1426E6891D4149465F1BF41B594164D9F1BC1D891D41434A0E63DF1B59419DB50BD42E881D41ED5FEC53CC1B5941B4663FE71C871D41FE9A1F35BB1B59414AC120F5EB851D41C2389146AC1B5941EF001170A0841D41A50AFFBF9F1B59414325A52D3F831D412E602BD0951B59414CFB9954CD811D4125792E9C8E1B59418B31994950801D418C0BEC3E8A1B59415E40179BCD7E1D4152E2AEC8881B5941314F95EC4A7D1D418C0BEC3E8A1B5941708594E1CD7B1D4125792E9C8E1B5941795B89085C7A1D412E602BD0951B5941CD7F1DC6FA781D41A50AFFBF9F1B594172BF0D41AF771D41C2389146AC1B5941081AEF4E7E761D41FE9A1F35BB1B59411FCB22626C751D41ED5FEC53CC1B594158A73C797D741D41434A0E63DF1B594187C51910B5731D4149465F1BF41B5941191EDF1216731D410404862F0A1C594191AD10D3A2721D41A3B6164D211C5941F8D3E9FE5C721D413FC3C61D391C59415E40179B45721D4152E2AE48511C5941F8D3E9FE5C721D4165019773691C594191AD10D3A2721D41010E4744811C5941191EDF1216731D41A0C0D761981C594187C51910B5731D415B7EFE75AE1C594158A73C797D741D41617A4F2EC31C59411FCB22626C751D41B764713DD61C5941081AEF4E7E761D41A6293E5CE71C594172BF0D41AF771D41E28BCC4AF61C5941CD7F1DC6FA781D41FFB95ED1021D5941795B89085C7A1D41766432C10C1D5941708594E1CD7B1D417F4B2FF5131D5941314F95EC4A7D1D4118B97152181D59415E40179BCD7E1D4152E2AEC8191D59418B31994950801D4118B97152181D59414CFB9954CD811D417F4B2FF5131D59414325A52D3F831D41766432C10C1D5941EF001170A0841D41FFB95ED1021D59414AC120F5EB851D41E28BCC4AF61C5941B4663FE71C871D41A6293E5CE71C59419DB50BD42E881D41B764713DD61C594164D9F1BC1D891D41617A4F2EC31C594135BB1426E6891D415B7EFE75AE1C5941A3624F23858A1D41A0C0D761981C59412BD31D63F88A1D41010E4744811C5941C4AC44373E8B1D4165019773691C59415E40179B558B1D4152E2AE48511C5941
62,0103000020110F0000010000002D00000002D05E85220B1E41D517D2B20428594197B13A2B0C0B1E410B4F722AF1275941ECD34A91C90A1E414695DD07DE2759419BA0A5125C0A1E41CD7CCCAECB275941719BEAE9C5091E41016BDD7EBA27594179A0A4250A091E411F49A2D1AA27594160BB5B982C081E41CEBACDF89C2759413A9DA9C431071E411E5B893C912759418180B8C51E061E41CBAAFDD987275941F6F8A634F9041E419657130281275941A85C5B0BC7031E41BC5974D87C27594102D05E858E021E41D517D2727B2759415C4362FF55011E41BC5974D87C2759410EA716D623001E419657130281275941831F0545FEFE1D41CBAAFDD987275941CA021446EBFD1D411E5B893C91275941A4E46172F0FC1D41CEBACDF89C2759418BFF18E512FC1D411F49A2D1AA2759419304D32057FB1D41016BDD7EBA27594169FF17F8C0FA1D41CD7CCCAECB27594118CC727953FA1D414695DD07DE2759416DEE82DF10FA1D410B4F722AF127594102D05E85FAF91D41D517D2B2042859416DEE82DF10FA1D419FE0313B1828594118CC727953FA1D41649AC65D2B28594169FF17F8C0FA1D41DDB2D7B63D2859419304D32057FB1D41A9C4C6E64E2859418BFF18E512FC1D418BE601945E285941A4E46172F0FC1D41DC74D66C6C285941CA021446EBFD1D418CD41A2978285941831F0545FEFE1D41DF84A68B812859410EA716D623001E4114D89063882859415C4362FF55011E41EED52F8D8C28594102D05E858E021E41D517D2F28D285941A85C5B0BC7031E41EED52F8D8C285941F6F8A634F9041E4114D89063882859418180B8C51E061E41DF84A68B812859413A9DA9C431071E418CD41A297828594160BB5B982C081E41DC74D66C6C28594179A0A4250A091E418BE601945E285941719BEAE9C5091E41A9C4C6E64E2859419BA0A5125C0A1E41DDB2D7B63D285941ECD34A91C90A1E41649AC65D2B28594197B13A2B0C0B1E419FE0313B1828594102D05E85220B1E41D517D2B204285941
63,0103000020110F0000010000002D000000A8EAB96D204D1D411909476976235941D8E7C2E20C4D1D414B9B5D5565235941C76EB6A7D24C1D41DB0D749A542359417A6A0BEC724C1D41C470BA8F4423594150A6A9A2EF4B1D415AA4CA88352359414ACCC1774B4B1D4119ABF4D327235941A1CADFC2894A1D41FF8AA6B81B23594191368075AE491D415E0DF87511235941FC6F8306BE481D411CF16141092359418D9EE95ABD471D41D740A745032359418DC750ACB1461D414679F6A1FF225941A8EAB96DA0451D4119094769FE225941C30D232F8F441D414679F6A1FF225941C3368A8083431D41D740A745032359415465F0D482421D411CF1614109235941BF9EF36592411D415E0DF87511235941AF0A9418B7401D41FF8AA6B81B2359410609B263F53F1D4119ABF4D327235941002FCA38513F1D415AA4CA8835235941D66A68EFCD3E1D41C470BA8F442359418966BD336E3E1D41DB0D749A5423594178EDB0F8333E1D414B9B5D5565235941A8EAB96D203E1D41190947697623594178EDB0F8333E1D41E776307D872359418966BD336E3E1D4157041A3898235941D66A68EFCD3E1D416EA1D342A8235941002FCA38513F1D41D86DC349B72359410609B263F53F1D41196799FEC4235941AF0A9418B7401D413387E719D1235941BF9EF36592411D41D404965CDB2359415465F0D482421D4116212C91E3235941C3368A8083431D415BD1E68CE9235941C30D232F8F441D41EC989730ED235941A8EAB96DA0451D4119094769EE2359418DC750ACB1461D41EC989730ED2359418D9EE95ABD471D415BD1E68CE9235941FC6F8306BE481D4116212C91E323594191368075AE491D41D404965CDB235941A1CADFC2894A1D413387E719D12359414ACCC1774B4B1D41196799FEC423594150A6A9A2EF4B1D41D86DC349B72359417A6A0BEC724C1D416EA1D342A8235941C76EB6A7D24C1D4157041A3898235941D8E7C2E20C4D1D41E776307D87235941A8EAB96D204D1D411909476976235941
64,0103000020110F0000010000005D00000071DCCD95D12C1D417B79841F2F295941F378B9E5CF2C1D412253FF082C295941540880D7CA2C1D4162BB29F62829594199502A71C22C1D41A0DAAEEA2529594119F0BEBCB62C1D410B1231EA22295941046636C8A72C1D4127A545F81F2959417E656AA5952C1D41F17270181D2959414C87006A802C1D41CFC31F4E1A2959416C73502F682C1D413F31A89C1729594178A145124D2C1D412EAC400715295941F6D33C332F2C1D41BAA6FE9012295941B977DDB50E2C1D41EA65D23C102959417D15EFC0EB2B1D41C67F830D0E2959417A082B7EC62B1D41038AAD050C2959413EB10A1A9F2B1D412BFDBC270A295941316092C3752B1D410B50EC75082959412D3719AC4A2B1D41CD4E41F20629594111450E071E2B1D41EAB08A9E05295941B621BB09F02A1D41E2F05D7C04295941725304EBC02A1D414068158D0329594124CA27E3902A1D4139B2CED102295941F9BD792B602A1D41BD56694B02295941084220FE2E2A1D41B3BF85FA0129594171DCCD95FD291D417B7984DF01295941DA767B2DCC291D41B3BF85FA01295941E9FA21009B291D41BD56694B02295941BEEE73486A291D4139B2CED102295941706597403A291D414068158D032959412C97E0210B291D41E2F05D7C04295941D1738D24DD281D41EAB08A9E05295941B581827FB0281D41CD4E41F206295941B158096885281D410B50EC7508295941A40791115C281D412BFDBC270A29594168B070AD34281D41038AAD050C29594165A3AC6A0F281D41C67F830D0E2959412941BE75EC271D41EA65D23C10295941ECE45EF8CB271D41BAA6FE90122959416A175619AE271D412EAC40071529594176454BFC92271D413F31A89C1729594196319BC17A271D41CFC31F4E1A2959416453318665271D41F17270181D295941DE52656353271D4127A545F81F295941C9C8DC6E44271D410B1231EA22295941496871BA38271D41A0DAAEEA252959418EB01B5430271D4162BB29F628295941EF3FE2452B271D412253FF082C29594171DCCD9529271D417B79841F2F295941EF3FE2452B271D41D49F0936322959418EB01B5430271D419437DF4835295941496871BA38271D4156185A5438295941C9C8DC6E44271D41EBE0D7543B295941DE52656353271D41CF4DC3463E2959416453318665271D41058098264129594196319BC17A271D41272FE9F04329594176454BFC92271D41B7C160A2462959416A175619AE271D41C846C83749295941ECE45EF8CB271D413C4C0AAE4B2959412941BE75EC271D410C8D36024E29594165A3AC6A0F281D41307385315029594168B070AD34281D41F3685B3952295941A40791115C281D41CBF54B1754295941B158096885281D41EBA21CC955295941B581827FB0281D4129A4C74C57295941D1738D24DD281D410C427EA0582959412C97E0210B291D411402ABC259295941706597403A291D41B68AF3B15A295941BEEE73486A291D41BD403A6D5B295941E9FA21009B291D41399C9FF35B295941DA767B2DCC291D41433383445C29594171DCCD95FD291D417B79845F5C295941084220FE2E2A1D41433383445C295941F9BD792B602A1D41399C9FF35B29594124CA27E3902A1D41BD403A6D5B295941725304EBC02A1D41B68AF3B15A295941B621BB09F02A1D411402ABC25929594111450E071E2B1D410C427EA0582959412D3719AC4A2B1D4129A4C74C57295941316092C3752B1D41EBA21CC9552959413EB10A1A9F2B1D41CBF54B17542959417A082B7EC62B1D41F3685B39522959417D15EFC0EB2B1D413073853150295941B977DDB50E2C1D410C8D36024E295941F6D33C332F2C1D413C4C0AAE4B29594178A145124D2C1D41C846C837492959416C73502F682C1D41B7C160A2462959414C87006A802C1D41272FE9F0432959417E656AA5952C1D410580982641295941046636C8A72C1D41CF4DC3463E29594119F0BEBCB62C1D41EBE0D7543B29594199502A71C22C1D4156185A5438295941540880D7CA2C1D419437DF4835295941F378B9E5CF2C1D41D49F09363229594171DCCD95D12C1D417B79841F2F295941
65,0103000020110F00000100000065000000ACB2C380325E1D4161AC58E1D119594188A25DC22D5E1D4184FD2B72C8195941FC5EF68B1F5E1D41F964870CBF1959410BD7E9EB075E1D41CE57E9B9B5195941077A16FAE65D1D414B12BD83AC195941191AC5D7BC5D1D41D2135173A31959418A4B87AF895D1D41CDB7CD919A195941C2620CB54D5D1D4128F52BE891195941803CED24095D1D41A34D2C7F89195941F2046F44BC5C1D4138F64D5F81195941A43B3D61675C1D417241C69079195941E03A1BD10A5C1D417354781B72195941E2918DF1A65B1D41F72EED066B19594153897B273C5B1D416E0E4C5A641959418A31C9DECA5A1D41DE33531C5E1959419C61EA89535A1D41D21351535819594144156FA1D6591D413DF71D05531959418B9E89A354591D41C41316374E1959413D268F13CE581D41602114EE49195941EBFB727943581D41D3726C2E46195941A43B3D61B5571D41EA95E8FB421959410A547D5A24571D41EB7FC35940195941D5FBB8F790561D411B4AA64A3E1959412B29D8CDFB551D419C81A5D03C19594175A08E7365551D41630D3FED3B195941ACB2C380CE541D4161AC58A13B195941E3C4F88D37541D41630D3FED3B1959412D3CAF33A1531D419C81A5D03C1959418369CE090C531D411B4AA64A3E1959414E110AA778521D41EB7FC35940195941B4294AA0E7511D41EA95E8FB421959416D69148859511D41D3726C2E461959411B3FF8EDCE501D41602114EE49195941CDC6FD5D48501D41C41316374E19594114501860C64F1D413DF71D0553195941BC039D77494F1D41D213515358195941CE33BE22D24E1D41DE33531C5E19594105DC0BDA604E1D416E0E4C5A6419594176D3F90FF64D1D41F72EED066B195941782A6C30924D1D417354781B72195941B4294AA0354D1D417241C69079195941666018BDE04C1D4138F64D5F81195941D8289ADC934C1D41A34D2C7F8919594196027B4C4F4C1D4128F52BE891195941CE190052134C1D41CDB7CD919A1959413F4BC229E04B1D41D2135173A319594151EB7007B64B1D414B12BD83AC1959414D8E9D15954B1D41CE57E9B9B51959415C0691757D4B1D41F964870CBF195941D0C2293F6F4B1D4184FD2B72C8195941ACB2C3806A4B1D4161AC58E1D1195941D0C2293F6F4B1D413E5B8550DB1959415C0691757D4B1D41C9F329B6E41959414D8E9D15954B1D41F400C808EE19594151EB7007B64B1D417746F43EF71959413F4BC229E04B1D41F044604F001A5941CE190052134C1D41F5A0E330091A594196027B4C4F4C1D419A6385DA111A5941D8289ADC934C1D411F0B85431A1A5941666018BDE04C1D418A626363221A5941B4294AA0354D1D415017EB312A1A5941782A6C30924D1D414F0439A7311A594176D3F90FF64D1D41CB29C4BB381A594105DC0BDA604E1D41544A65683F1A5941CE33BE22D24E1D41E4245EA6451A5941BC039D77494F1D41F044606F4B1A594114501860C64F1D41856193BD501A5941CDC6FD5D48501D41FE449B8B551A59411B3FF8EDCE501D4162379DD4591A59416D69148859511D41EFE544945D1A5941B4294AA0E7511D41D8C2C8C6601A59414E110AA778521D41D7D8ED68631A59418369CE090C531D41A70E0B78651A59412D3CAF33A1531D4126D70BF2661A5941E3C4F88D37541D415F4B72D5671A5941ACB2C380CE541D4161AC5821681A594175A08E7365551D415F4B72D5671A59412B29D8CDFB551D4126D70BF2661A5941D5FBB8F790561D41A70E0B78651A59410A547D5A24571D41D7D8ED68631A5941A43B3D61B5571D41D8C2C8C6601A5941EBFB727943581D41EFE544945D1A59413D268F13CE581D4162379DD4591A59418B9E89A354591D41FE449B8B551A594144156FA1D6591D41856193BD501A59419C61EA89535A1D41F044606F4B1A59418A31C9DECA5A1D41E4245EA6451A594153897B273C5B1D41544A65683F1A5941E2918DF1A65B1D41CB29C4BB381A5941E03A1BD10A5C1D414F0439A7311A5941A43B3D61675C1D415017EB312A1A5941F2046F44BC5C1D418A626363221A5941803CED24095D1D411F0B85431A1A5941C2620CB54D5D1D419A6385DA111A59418A4B87AF895D1D41F5A0E330091A5941191AC5D7BC5D1D41F044604F001A5941077A16FAE65D1D417746F43EF71959410BD7E9EB075E1D41F400C808EE195941FC5EF68B1F5E1D41C9F329B6E419594188A25DC22D5E1D413E5B8550DB195941ACB2C380325E1D4161AC58E1D1195941
